CONTRIBUTION_ID,CREATED_AT,DONATION_TYPE,CC_TYPE,VALUE
8381539,2024-09-18 23:57:14.578,donation,Visa,500
7304219,2024-02-28 19:13:01.455,donation,PayPal,10
7309448,2024-02-29 04:34:06.922,donation,Mastercard,100
9264092,2024-12-29 18:18:26.055,donation,Mastercard,50
7872193,2024-04-30 02:19:02.244,donation,Venmo,25
8382840,2024-09-19 04:42:07.568,donation,Venmo,25
8027483,2024-06-05 18:27:21.104,donation,Venmo,61.8
7308691,2024-02-29 02:38:36.594,donation,PayPal,25
6716841,2023-11-19 18:53:56.397,donation,Discover,250
8645661,2024-10-20 22:11:22.935,donation,GooglePay,25
7307699,2024-02-29 00:58:09.884,donation,Visa,250
7306493,2024-02-28 23:20:53.571,donation,PayPal,50
6421384,2023-09-29 16:48:44.716,donation,PayPal,100
8590323,2024-10-15 22:08:00.999,donation,PayPal,250
7308461,2024-02-29 02:11:23.698,donation,Venmo,100
6790572,2023-11-28 23:21:20.126,donation,Visa,25
7304525,2024-02-28 19:46:29.592,donation,Visa,25
7306145,2024-02-28 22:40:54.377,donation,Visa,50
7308472,2024-02-29 02:11:54.869,donation,PayPal,100
9169897,2024-12-14 23:02:51.973,donation,Visa,25
7313631,2024-02-29 16:14:01.516,general,PayPal,100
7794722,2024-04-18 17:14:43.856,donation,Visa,1500
8381963,2024-09-19 00:57:35.903,donation,ApplePay,100
7305548,2024-02-28 21:45:03.432,donation,PayPal,50
8377133,2024-09-18 15:06:38.265,donation,PayPal,250
7306278,2024-02-28 22:55:01.696,donation,PayPal,50
9250196,2024-12-27 23:43:15.909,donation,Discover,100
7309657,2024-02-29 06:12:26.947,donation,ApplePay,25
8656355,2024-10-22 13:39:09.690,donation,Venmo,5
8571732,2024-10-14 09:05:17.026,donation,Visa,100
8493038,2024-10-07 15:02:37.803,donation,Venmo,50
6685235,2023-11-14 15:33:17.812,donation,PayPal,50
7304992,2024-02-28 20:42:17.614,donation,PayPal,50
7310171,2024-02-29 12:30:56.369,general,Discover,100
8626879,2024-10-18 02:23:11.691,donation,ApplePay,200
7301084,2024-02-28 15:18:55.035,donation,ApplePay,100
8377216,2024-09-18 15:20:54.338,donation,PayPal,5
8263786,2024-08-27 20:53:38.164,donation,Mastercard,50
8380658,2024-09-18 21:44:14.609,donation,Amex,50
7307912,2024-02-29 01:19:19.303,donation,PayPal,10.9
8381961,2024-09-19 00:57:23.352,donation,PayPal,5
7927190,2024-05-08 20:35:25.903,donation,PayPal,50
6554073,2023-10-24 02:08:48.112,donation,PayPal,500
8377627,2024-09-18 16:17:12.148,donation,ApplePay,50
8379219,2024-09-18 18:15:28.681,donation,ApplePay,20
7304605,2024-02-28 19:54:57.783,donation,PayPal,100.95
8236747,2024-08-18 18:02:57.977,installment,ApplePay,25
7301989,2024-02-28 17:00:48.163,donation,Visa,300
7309277,2024-02-29 03:56:19.819,donation,Visa,50
7308896,2024-02-29 02:59:59.001,donation,Visa,25
7301635,2024-02-28 16:18:53.147,donation,Discover,150
7305284,2024-02-28 21:16:08.317,donation,Amex,200
6809304,2023-11-29 03:24:42.851,donation,PayPal,1000
7301831,2024-02-28 16:43:50.354,donation,GooglePay,50
6715900,2023-11-19 15:07:34.223,donation,Visa,25
9284288,2024-12-30 21:23:13.385,donation,Mastercard,100
6725199,2023-11-22 14:50:13.247,donation,Venmo,50
7306581,2024-02-28 23:31:12.571,donation,Visa,100
7302590,2024-02-28 17:56:27.034,donation,Amex,50
8380462,2024-09-18 21:13:27.486,donation,Venmo,200
6764151,2023-11-28 17:30:39.356,donation,Visa,250
7303760,2024-02-28 18:23:38.185,donation,PayPal,50
8046041,2024-06-11 20:23:59.592,donation,Visa,1000
6882105,2023-12-14 16:36:40.193,donation,PayPal,5000
7302581,2024-02-28 17:55:30.983,donation,Visa,100
6385062,2023-09-21 15:08:26.197,donation,Visa,500
6895835,2023-12-17 19:33:01.142,donation,Visa,1000
7309581,2024-02-29 05:18:38.245,donation,PayPal,25
8469734,2024-10-02 22:33:17.036,donation,PayPal,250
7309149,2024-02-29 03:36:31.560,donation,Visa,10
7886287,2024-05-01 19:14:10.241,donation,ApplePay,100
8380560,2024-09-18 21:27:28.624,donation,Visa,30
7301351,2024-02-28 15:48:50.837,donation,PayPal,100
7305160,2024-02-28 21:02:17.503,donation,Visa,100
6979715,2023-12-31 17:31:08.062,donation,Visa,250
7975959,2024-05-20 18:03:25.524,installment,Visa,100
8381920,2024-09-19 00:51:32.553,donation,PayPal,10
8645020,2024-10-20 18:44:55.432,donation,ApplePay,50
7307200,2024-02-29 00:19:49.280,donation,PayPal,10
7300212,2024-02-28 13:24:22.657,donation,ApplePay,50
6681927,2023-11-13 22:38:44.181,donation,PayPal,150
6727530,2023-11-23 14:26:36.653,donation,Visa,250
7305920,2024-02-28 22:21:55.628,donation,Visa,25
7308575,2024-02-29 02:22:28.741,donation,ApplePay,50
7307710,2024-02-29 00:58:56.706,donation,PayPal,25
7297269,2024-02-28 00:32:12.871,donation,ApplePay,50
8380980,2024-09-18 22:33:17.151,donation,Visa,250
7301002,2024-02-28 15:10:55.463,donation,Venmo,50
9183055,2024-12-17 02:41:03.715,donation,Visa,100
7306389,2024-02-28 23:09:12.932,donation,Visa,25
8368537,2024-09-16 23:34:46.610,donation,Visa,250
7309569,2024-02-29 05:12:45.119,donation,Visa,100
7289423,2024-02-27 15:17:58.208,donation,Visa,10
6498539,2023-10-13 16:07:15.204,donation,Visa,100
9162507,2024-12-13 19:09:15.893,donation,Visa,25
8377254,2024-09-18 15:26:49.055,donation,Visa,50
8373640,2024-09-17 19:33:37.009,donation,Visa,25
9200431,2024-12-19 17:52:20.261,donation,Amex,2000
8468293,2024-10-02 19:18:19.872,donation,ApplePay,25
8379367,2024-09-18 18:32:58.354,donation,Visa,50
7307271,2024-02-29 00:25:13.945,donation,PayPal,25
8488826,2024-10-06 13:39:06.557,donation,PayPal,50
8312415,2024-09-05 21:49:34.576,donation,Visa,100
8463885,2024-10-02 13:48:06.592,donation,Visa,500
6953071,2023-12-29 15:25:02.324,donation,PayPal,1000
7299682,2024-02-28 04:54:31.229,donation,Visa,300
9253246,2024-12-28 16:39:50.640,donation,PayPal,100
7331627,2024-03-01 18:38:00.730,donation,GooglePay,50
8463889,2024-10-02 13:48:16.097,donation,ApplePay,100
8461338,2024-10-02 01:11:22.649,donation,Amex,100
9239074,2024-12-26 20:13:37.119,donation,PayPal,50
9149487,2024-12-12 00:09:26.649,donation,Mastercard,1000
7305917,2024-02-28 22:21:42.672,donation,PayPal,100
8382449,2024-09-19 02:21:41.734,donation,Mastercard,25
8643863,2024-10-20 17:00:24.094,donation,Mastercard,100
8381244,2024-09-18 23:13:11.182,donation,PayPal,20
8638767,2024-10-19 12:43:24.433,donation,Visa,500
7309565,2024-02-29 05:10:42.119,donation,PayPal,5
7301288,2024-02-28 15:42:31.577,donation,Visa,75
7295561,2024-02-27 22:21:36.987,donation,Amex,150
7308378,2024-02-29 02:00:39.793,donation,ApplePay,100
7301216,2024-02-28 15:35:27.494,donation,Visa,50
7621295,2024-04-04 18:00:55.364,installment,Visa,10
7301078,2024-02-28 15:17:59.262,donation,Visa,500
7300957,2024-02-28 15:06:10.214,donation,PayPal,50
8379978,2024-09-18 19:57:51.042,donation,PayPal,5.96
8941769,2024-11-25 17:00:22.944,donation,PayPal,400
7006277,2024-01-05 16:20:13.666,donation,Discover,50
7309490,2024-02-29 04:47:35.388,donation,Visa,25
7299953,2024-02-28 11:55:27.394,donation,Visa,500
8382193,2024-09-19 01:33:18.988,donation,Visa,25
8698414,2024-10-24 16:47:07.143,donation,ApplePay,100
8380907,2024-09-18 22:23:24.121,donation,PayPal,5
6856478,2023-12-07 23:43:45.705,donation,Amex,100
8299805,2024-09-05 16:16:34.350,donation,Visa,100
9184583,2024-12-17 15:12:55.226,donation,Venmo,500
6888318,2023-12-15 18:55:27.585,donation,Visa,950
7306376,2024-02-28 23:07:00.830,donation,PayPal,25
7304861,2024-02-28 20:28:47.294,donation,ApplePay,100
6692754,2023-11-15 02:07:48.807,donation,GooglePay,50
8378204,2024-09-18 17:36:47.917,donation,Visa,25
8381629,2024-09-19 00:08:45.981,donation,Visa,50
8382359,2024-09-19 02:04:23.386,donation,ApplePay,50
7303878,2024-02-28 18:36:10.685,donation,PayPal,100
7263263,2024-02-22 18:04:23.516,donation,Visa,1000
7913531,2024-05-07 14:22:25.994,donation,PayPal,100
7301999,2024-02-28 17:01:50.915,donation,Visa,50
8460185,2024-10-01 23:43:52.582,donation,Mastercard,100
7303663,2024-02-28 18:13:27.120,donation,Venmo,25
7574723,2024-03-29 18:01:37.166,installment,ApplePay,25
8376711,2024-09-18 14:06:53.257,donation,Mastercard,50
7302139,2024-02-28 17:13:03.011,donation,Venmo,19.87
8492672,2024-10-07 13:54:14.513,donation,PayPal,100
7301279,2024-02-28 15:41:24.725,donation,Visa,25
7301593,2024-02-28 16:14:31.218,donation,ApplePay,2
7309466,2024-02-29 04:38:27.069,donation,PayPal,25
8660878,2024-10-22 18:32:01.093,donation,Mastercard,100
7653734,2024-04-09 16:48:38.032,donation,Mastercard,100
7308483,2024-02-29 02:13:09.296,donation,PayPal,50
7309067,2024-02-29 03:24:16.340,donation,Visa,25
8381018,2024-09-18 22:39:30.086,donation,Amex,250
7303804,2024-02-28 18:27:37.251,donation,ApplePay,300
7300882,2024-02-28 14:56:37.088,donation,Visa,100
7309614,2024-02-29 05:44:46.233,donation,PayPal,100
8245054,2024-08-21 19:59:43.194,donation,PayPal,500
7306271,2024-02-28 22:54:27.587,donation,ApplePay,50
7874039,2024-04-30 10:59:31.841,donation,Amex,50
7309777,2024-02-29 09:35:46.214,donation,PayPal,25
8382088,2024-09-19 01:16:53.498,donation,PayPal,100
8376772,2024-09-18 14:16:08.250,donation,Visa,99.04
7308623,2024-02-29 02:29:35.547,donation,Visa,25
8461976,2024-10-02 02:09:25.783,donation,ApplePay,250
7301246,2024-02-28 15:38:46.339,donation,ApplePay,100
7302432,2024-02-28 17:38:18.435,donation,PayPal,50
8377432,2024-09-18 15:53:05.448,donation,Venmo,100
7291203,2024-02-27 17:35:11.551,donation,GooglePay,10
8376421,2024-09-18 13:12:02.508,donation,Venmo,100
7309242,2024-02-29 03:51:08.227,donation,Visa,100
8285942,2024-09-02 18:03:14.935,installment,Mastercard,50
8382721,2024-09-19 03:36:46.904,donation,Visa,25
7297248,2024-02-28 00:30:37.651,donation,ApplePay,50
8381720,2024-09-19 00:22:46.754,donation,ApplePay,25
8716624,2024-10-26 01:43:15.555,donation,PayPal,50
7309734,2024-02-29 08:24:38.493,donation,Visa,37.5
6833140,2023-12-02 11:58:32.961,donation,Visa,50
8376742,2024-09-18 14:12:21.704,donation,Visa,50
7309262,2024-02-29 03:53:20.633,donation,ApplePay,25
8377257,2024-09-18 15:28:10.950,donation,Visa,25
7082320,2024-01-16 20:03:45.249,donation,Mastercard,600
7340702,2024-03-04 09:28:53.306,donation,PayPal,250
8380940,2024-09-18 22:28:39.649,donation,Visa,100
7306327,2024-02-28 23:00:46.494,donation,Visa,100
6683450,2023-11-14 11:35:38.825,donation,Mastercard,50
8375812,2024-09-18 02:57:06.164,donation,PayPal,100
7301166,2024-02-28 15:27:35.208,donation,Mastercard,250
7111699,2024-01-26 07:21:00.986,donation,Visa,100
6953519,2023-12-29 15:54:32.275,donation,PayPal,35
7306022,2024-02-28 22:31:10.462,donation,Mastercard,500
8258718,2024-08-26 18:03:17.855,installment,Mastercard,5
7307605,2024-02-29 00:49:52.036,donation,Visa,400
8377635,2024-09-18 16:18:18.954,donation,Visa,50
7301488,2024-02-28 16:03:55.725,donation,PayPal,25
8382462,2024-09-19 02:24:40.738,donation,PayPal,40.9
7300024,2024-02-28 12:36:34.383,donation,Visa,250
8460686,2024-10-02 00:21:15.145,donation,Visa,5000
8376905,2024-09-18 14:38:02.144,donation,Mastercard,100
7308622,2024-02-29 02:29:21.072,donation,PayPal,25
7302211,2024-02-28 17:19:40.581,donation,Discover,50
8368297,2024-09-16 22:41:24.618,donation,PayPal,25
9156742,2024-12-13 00:12:40.641,donation,GooglePay,25
8639354,2024-10-19 15:02:53.504,donation,Mastercard,100
8169329,2024-07-16 18:02:22.037,installment,Mastercard,15
8377063,2024-09-18 14:57:36.745,donation,Mastercard,100
7304521,2024-02-28 19:46:07.957,donation,GooglePay,200
8381905,2024-09-19 00:50:09.424,donation,PayPal,50
7300524,2024-02-28 14:08:13.231,donation,Mastercard,50
9217109,2024-12-22 06:43:19.167,donation,ApplePay,100
8379953,2024-09-18 19:51:32.073,donation,Visa,100
7307432,2024-02-29 00:38:47.001,donation,Mastercard,100
6042833,2023-05-31 02:40:51.358,donation,Mastercard,100
8204726,2024-08-04 18:01:52.081,installment,Visa,10
8376526,2024-09-18 13:33:11.427,donation,PayPal,100
8379511,2024-09-18 18:51:56.868,donation,Discover,100
7300108,2024-02-28 13:02:13.679,donation,Mastercard,5000
8381077,2024-09-18 22:48:59.841,donation,PayPal,25
6860494,2023-12-08 20:19:01.824,donation,Visa,5000
7301852,2024-02-28 16:47:29.666,donation,GooglePay,50
9253192,2024-12-28 16:34:46.246,donation,Visa,250
7304550,2024-02-28 19:48:28.784,donation,Mastercard,50
9276678,2024-12-30 17:31:01.040,donation,Visa,250
7305896,2024-02-28 22:20:03.482,donation,Visa,1000
7300895,2024-02-28 14:59:20.581,donation,Visa,25
7307358,2024-02-29 00:33:56.071,donation,PayPal,50
7301075,2024-02-28 15:17:36.618,donation,Visa,10
8376641,2024-09-18 13:52:22.708,donation,Visa,500
8382401,2024-09-19 02:11:37.204,donation,ApplePay,5
8643886,2024-10-20 17:07:34.006,donation,PayPal,200
8620222,2024-10-17 19:09:06.129,donation,ApplePay,100
7309628,2024-02-29 05:54:29.938,donation,PayPal,5
8053793,2024-06-13 20:01:32.638,donation,Visa,500
8376759,2024-09-18 14:14:43.137,donation,ApplePay,250
7307481,2024-02-29 00:42:07.520,donation,Mastercard,20
8376214,2024-09-18 12:19:03.779,donation,Amex,1500
7304693,2024-02-28 20:06:54.252,donation,PayPal,10
6804511,2023-11-29 02:16:38.455,donation,Visa,250
9147226,2024-12-11 19:18:12.247,donation,Mastercard,1000
7309407,2024-02-29 04:22:18.027,donation,Visa,250
6685895,2023-11-14 16:19:52.047,donation,Visa,100
7305405,2024-02-28 21:29:00.926,donation,ApplePay,25
7309494,2024-02-29 04:49:06.170,donation,PayPal,25
8378299,2024-09-18 17:51:04.578,donation,PayPal,5.96
6712077,2023-11-17 20:44:48.624,donation,Visa,25
7300954,2024-02-28 15:05:44.278,donation,PayPal,50
8329807,2024-09-07 16:38:53.691,donation,PayPal,75
9100156,2024-12-04 18:02:58.572,installment,Visa,10
8025846,2024-06-05 15:19:18.921,donation,Visa,61.8
7305303,2024-02-28 21:18:43.188,donation,Discover,100
7245360,2024-02-20 23:00:08.709,donation,GooglePay,100
6886521,2023-12-15 15:51:15.674,donation,PayPal,100
8382259,2024-09-19 01:44:59.288,donation,Mastercard,250
8380945,2024-09-18 22:29:17.420,donation,PayPal,1000
8379597,2024-09-18 19:01:46.416,donation,PayPal,25
7300211,2024-02-28 13:24:13.481,donation,Visa,5
8381753,2024-09-19 00:27:45.324,donation,PayPal,100
8377547,2024-09-18 16:07:41.606,donation,PayPal,1000
8381522,2024-09-18 23:54:53.142,donation,Visa,50
6800534,2023-11-29 01:30:40.233,donation,Mastercard,50
9183587,2024-12-17 11:11:33.291,donation,ApplePay,25
9174983,2024-12-15 19:16:55.373,donation,PayPal,100
7301032,2024-02-28 15:13:56.410,donation,GooglePay,100
7301345,2024-02-28 15:48:18.110,donation,Venmo,50
7306713,2024-02-28 23:44:43.543,donation,ApplePay,10
8642961,2024-10-20 04:11:59.191,donation,PayPal,150
7308860,2024-02-29 02:55:26.685,donation,ApplePay,25
7308148,2024-02-29 01:40:34.791,donation,Mastercard,25
7306405,2024-02-28 23:11:45.713,donation,ApplePay,100
7306088,2024-02-28 22:37:12.916,donation,PayPal,1500
6891131,2023-12-16 14:46:59.910,donation,Discover,400
6917295,2023-12-22 00:38:26.271,donation,PayPal,100
8379475,2024-09-18 18:45:57.780,donation,Mastercard,25
7307828,2024-02-29 01:12:03.573,donation,Visa,250
7305223,2024-02-28 21:09:02.117,donation,Mastercard,100
8378284,2024-09-18 17:48:11.603,donation,Venmo,100
7309627,2024-02-29 05:51:51.252,donation,ApplePay,25
8376995,2024-09-18 14:49:07.899,donation,PayPal,50
7309323,2024-02-29 04:04:21.629,donation,Visa,103
7300172,2024-02-28 13:16:52.565,donation,PayPal,100
8378041,2024-09-18 17:11:20.631,donation,PayPal,25
8381829,2024-09-19 00:37:58.495,donation,PayPal,25
7309577,2024-02-29 05:16:54.293,donation,Mastercard,100
8570156,2024-10-13 22:40:04.457,donation,ApplePay,25
7309377,2024-02-29 04:16:17.009,donation,Visa,200
7302063,2024-02-28 17:07:17.652,donation,Visa,150
7452417,2024-03-18 18:28:47.020,donation,ApplePay,50
6677348,2023-11-12 23:38:40.211,donation,PayPal,100
7305358,2024-02-28 21:23:30.213,donation,Visa,25
7302285,2024-02-28 17:25:23.410,donation,Amex,250
7304048,2024-02-28 18:55:36.913,donation,ApplePay,10
8380514,2024-09-18 21:22:07.912,donation,Visa,100
7304319,2024-02-28 19:21:27.630,donation,PayPal,50.92
8379192,2024-09-18 18:11:06.542,donation,ApplePay,25
7302577,2024-02-28 17:54:19.056,donation,Visa,100
7125825,2024-01-31 15:00:31.542,donation,PayPal,265
7309290,2024-02-29 03:58:50.345,donation,Mastercard,25
7306071,2024-02-28 22:35:31.844,donation,ApplePay,50
8655616,2024-10-22 12:04:27.815,donation,GooglePay,100
8380314,2024-09-18 20:48:15.195,donation,PayPal,50
7196121,2024-02-13 17:39:02.445,donation,PayPal,250
7305401,2024-02-28 21:28:45.064,donation,PayPal,25
8539902,2024-10-11 00:44:13.164,donation,PayPal,150
7305025,2024-02-28 20:46:17.479,donation,PayPal,50
8597298,2024-10-16 13:56:07.505,donation,PayPal,100
8382658,2024-09-19 03:10:22.145,donation,Mastercard,100
7309757,2024-02-29 09:14:31.861,donation,Visa,75
7301761,2024-02-28 16:35:10.934,donation,PayPal,25.88
7306443,2024-02-28 23:15:25.026,donation,Mastercard,10
8380652,2024-09-18 21:42:05.203,donation,Mastercard,1500
7303960,2024-02-28 18:46:10.399,donation,Venmo,50
8379417,2024-09-18 18:39:13.320,donation,Mastercard,25
8376783,2024-09-18 14:18:57.633,donation,PayPal,100
7302515,2024-02-28 17:47:26.318,donation,Mastercard,50
6838751,2023-12-04 15:14:51.383,installment,Visa,10
8373820,2024-09-17 20:03:51.203,donation,Visa,1500
8382440,2024-09-19 02:20:12.588,donation,PayPal,50
8382813,2024-09-19 04:14:42.908,donation,PayPal,50.94
7301424,2024-02-28 15:56:34.072,donation,Visa,250
8380300,2024-09-18 20:45:11.475,donation,PayPal,200
7309104,2024-02-29 03:30:43.040,donation,Visa,25
9302414,2024-12-31 16:50:57.944,donation,Visa,1000
7301738,2024-02-28 16:30:53.904,donation,Venmo,75
7299892,2024-02-28 10:57:45.307,donation,PayPal,250
8926991,2024-11-22 13:41:15.040,donation,Amex,200
7304628,2024-02-28 19:58:03.063,donation,Venmo,50
6711670,2023-11-17 19:10:27.457,donation,Mastercard,50
8376174,2024-09-18 12:05:30.299,donation,PayPal,5.96
8381318,2024-09-18 23:25:08.802,donation,GooglePay,10
8378056,2024-09-18 17:14:42.909,donation,Visa,100
7305901,2024-02-28 22:20:23.130,donation,Visa,200
8467736,2024-10-02 18:15:16.423,donation,PayPal,100
7307880,2024-02-29 01:16:50.767,donation,PayPal,100
7641956,2024-04-08 18:01:01.180,installment,Visa,25
8380000,2024-09-18 20:00:56.985,donation,Mastercard,250
8377299,2024-09-18 15:34:30.635,donation,Mastercard,250
6606256,2023-10-29 21:44:30.483,donation,Mastercard,1000
7309640,2024-02-29 06:02:12.183,donation,Venmo,3
8186477,2024-07-25 22:40:07.275,donation,Visa,25
8380440,2024-09-18 21:08:03.840,donation,ApplePay,500
9146945,2024-12-11 18:49:45.617,donation,Visa,150
7308956,2024-02-29 03:07:59.385,donation,ApplePay,25
7307286,2024-02-29 00:26:01.145,donation,Visa,50
7301059,2024-02-28 15:16:32.548,donation,PayPal,25.83
7309753,2024-02-29 09:11:12.166,donation,ApplePay,100
8837152,2024-11-13 19:38:45.139,general,Amex,1000
8379133,2024-09-18 18:03:07.040,donation,PayPal,100
9276831,2024-12-30 17:36:07.430,donation,Mastercard,25
8358253,2024-09-14 01:41:11.907,donation,Visa,1000
7300734,2024-02-28 14:37:07.894,donation,Visa,500
7096442,2024-01-19 19:44:25.247,donation,GooglePay,50
8381782,2024-09-19 00:32:26.130,donation,Mastercard,3
9183916,2024-12-17 13:46:52.762,donation,ApplePay,100
8377085,2024-09-18 14:59:27.096,donation,PayPal,100
7307103,2024-02-29 00:14:00.761,donation,PayPal,250
6734556,2023-11-27 03:54:03.604,donation,Visa,25
8379642,2024-09-18 19:07:04.349,donation,PayPal,100
8380993,2024-09-18 22:35:25.391,donation,ApplePay,10
7303775,2024-02-28 18:24:46.705,donation,PayPal,100
7305769,2024-02-28 22:07:44.275,donation,PayPal,20
7303928,2024-02-28 18:43:14.185,donation,PayPal,25
8493133,2024-10-07 15:17:17.713,donation,Discover,30
7299940,2024-02-28 11:45:30.636,donation,PayPal,500
7354676,2024-03-05 19:42:33.141,donation,Visa,100
7309720,2024-02-29 07:42:46.101,donation,Visa,50
7301941,2024-02-28 16:55:59.692,donation,GooglePay,100
7300271,2024-02-28 13:31:45.376,donation,PayPal,50
6848862,2023-12-06 16:37:59.502,donation,Visa,50
7309134,2024-02-29 03:35:19.971,donation,ApplePay,25
8382091,2024-09-19 01:17:16.832,donation,Visa,25
6898251,2023-12-18 16:51:46.119,donation,Visa,100
7305407,2024-02-28 21:29:23.357,donation,PayPal,100
8381635,2024-09-19 00:09:30.471,donation,ApplePay,1000
8377728,2024-09-18 16:30:25.251,donation,ApplePay,50
8473735,2024-10-03 17:20:17.192,donation,GooglePay,100
8382673,2024-09-19 03:17:17.058,donation,ApplePay,125
7306329,2024-02-28 23:01:02.986,donation,Mastercard,100
8382797,2024-09-19 04:01:57.867,donation,GooglePay,25
7307757,2024-02-29 01:05:12.768,donation,Mastercard,100
8459402,2024-10-01 22:42:58.138,donation,ApplePay,200
8377997,2024-09-18 17:05:55.900,donation,Mastercard,50
7303778,2024-02-28 18:24:59.580,donation,PayPal,25
8793081,2024-11-07 19:56:04.456,donation,Visa,100
9236702,2024-12-26 17:29:00.963,donation,Amex,200
7304334,2024-02-28 19:22:37.344,donation,ApplePay,100
7301883,2024-02-28 16:50:22.879,donation,PayPal,25
8377390,2024-09-18 15:46:23.367,donation,PayPal,250
7309646,2024-02-29 06:07:38.420,donation,Visa,25
8358081,2024-09-14 00:28:18.379,donation,PayPal,50
7307317,2024-02-29 00:29:26.911,donation,Amex,25
8381202,2024-09-18 23:07:11.801,donation,PayPal,250
6781530,2023-11-28 21:17:31.123,donation,Mastercard,2500
8379835,2024-09-18 19:34:18.856,donation,Amex,100
8210638,2024-08-07 15:32:28.841,donation,PayPal,100
8380836,2024-09-18 22:09:47.931,donation,Amex,100
7308540,2024-02-29 02:19:40.804,donation,PayPal,25
9281581,2024-12-30 19:38:32.374,donation,Amex,500
8381745,2024-09-19 00:27:02.387,donation,Mastercard,100
8460596,2024-10-02 00:15:12.574,donation,ApplePay,250
9203040,2024-12-19 20:56:20.291,donation,PayPal,100
7306328,2024-02-28 23:00:48.815,donation,PayPal,100
7536805,2024-03-26 17:07:02.425,donation,Visa,6514.9
8382834,2024-09-19 04:37:19.879,donation,ApplePay,19.92
8144140,2024-07-01 18:02:58.076,installment,Visa,50
7308028,2024-02-29 01:28:00.984,donation,Visa,500
7296282,2024-02-27 23:18:01.656,donation,ApplePay,250
7308351,2024-02-29 01:58:06.790,donation,Visa,250
8382436,2024-09-19 02:19:26.966,donation,ApplePay,50
8358239,2024-09-14 01:38:25.017,donation,PayPal,25
9264171,2024-12-29 18:25:02.077,donation,Visa,100
8470594,2024-10-03 00:28:06.291,donation,Visa,250
7308401,2024-02-29 02:03:12.942,donation,Mastercard,50
8907858,2024-11-20 22:38:11.997,donation,Mastercard,50
7306023,2024-02-28 22:31:12.643,donation,Mastercard,50
8381777,2024-09-19 00:31:14.573,donation,Amex,50
7300063,2024-02-28 12:53:24.260,donation,Amex,50
8147160,2024-07-02 20:33:49.525,installment,ApplePay,250
7309176,2024-02-29 03:40:34.640,donation,ApplePay,100
6898438,2023-12-18 17:29:24.763,donation,Visa,100
7309344,2024-02-29 04:07:32.258,donation,Visa,50
7307967,2024-02-29 01:23:11.865,donation,ApplePay,25
7110820,2024-01-25 21:21:55.577,donation,Mastercard,50
7305642,2024-02-28 21:55:47.826,donation,Visa,5
8379393,2024-09-18 18:35:53.328,donation,Visa,25
7307076,2024-02-29 00:12:10.736,donation,PayPal,25
7302106,2024-02-28 17:10:45.274,donation,Venmo,25
8376105,2024-09-18 11:28:37.061,donation,Venmo,5.96
7304369,2024-02-28 19:27:17.194,donation,Amex,250
7306427,2024-02-28 23:13:42.221,donation,PayPal,100
8947244,2024-11-26 15:32:06.798,donation,Mastercard,40
8377096,2024-09-18 15:01:30.222,donation,Visa,250
7299681,2024-02-28 04:54:18.513,donation,ApplePay,300
7307850,2024-02-29 01:14:12.945,donation,Mastercard,25
9132982,2024-12-09 19:22:17.504,donation,PayPal,200
7302300,2024-02-28 17:27:05.196,donation,Visa,100
8355688,2024-09-13 16:38:46.912,donation,PayPal,100
7306004,2024-02-28 22:29:15.045,donation,GooglePay,100.92
9297278,2024-12-31 15:01:53.571,donation,Visa,10
7305061,2024-02-28 20:49:26.010,donation,Discover,1000
7306272,2024-02-28 22:54:33.525,donation,PayPal,50
7309751,2024-02-29 09:09:16.608,donation,Visa,75
6837752,2023-12-04 00:40:03.894,donation,PayPal,100
8382662,2024-09-19 03:12:20.911,donation,Discover,100
8381436,2024-09-18 23:43:45.619,donation,PayPal,50
9169807,2024-12-14 22:29:48.376,donation,ApplePay,25
8381324,2024-09-18 23:26:30.289,donation,Mastercard,25
7305753,2024-02-28 22:06:04.531,donation,PayPal,50
7305667,2024-02-28 21:57:28.376,donation,PayPal,50
7304068,2024-02-28 18:57:28.609,donation,Discover,100
8377013,2024-09-18 14:50:32.698,donation,PayPal,19.87
7299658,2024-02-28 04:48:15.707,donation,Visa,50
7306711,2024-02-28 23:44:32.253,donation,PayPal,25
8377397,2024-09-18 15:46:47.097,donation,Visa,50
7307217,2024-02-29 00:21:03.529,donation,ApplePay,1000
7305379,2024-02-28 21:26:01.864,donation,Venmo,5
6955133,2023-12-29 17:33:45.960,donation,Visa,200
7304906,2024-02-28 20:33:06.466,donation,Mastercard,25
7308842,2024-02-29 02:53:02.466,donation,Visa,100
7305802,2024-02-28 22:11:21.176,donation,PayPal,25
7307319,2024-02-29 00:29:46.563,donation,Venmo,30
8376070,2024-09-18 11:10:34.785,donation,Visa,50
8375001,2024-09-18 00:05:40.682,donation,Visa,100
8430166,2024-09-27 16:48:57.132,installment,Visa,50
8594173,2024-10-16 02:51:23.119,donation,ApplePay,500
6691658,2023-11-15 00:20:23.012,donation,Visa,100
7537878,2024-03-26 18:00:47.675,installment,Visa,20
8377604,2024-09-18 16:14:18.054,donation,Mastercard,500
8381816,2024-09-19 00:36:47.384,donation,ApplePay,93.93
8065743,2024-06-17 20:15:30.015,donation,Discover,24.72
7309459,2024-02-29 04:36:35.662,donation,PayPal,5
8382922,2024-09-19 08:28:47.569,donation,Mastercard,100
8364233,2024-09-16 00:51:49.678,donation,PayPal,25
6451473,2023-10-04 19:39:45.736,donation,Visa,25
